OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
435024,33047330,,DEFAULT,,,wildcade,50,,SDGPC,,,,,,,,,,Undetermined,,,,,1/15/2025 4:39:01 PM,,,,,,,,,RMCC,,,,,,Cabin Creek RX,,RX,FI,44.534828,-104.520673,,,{63A3EB45-71A8-4D34-9343-D9C7C8C04381},,0,,,0,,,,1,250059,wildcade,,,,Crook,SDGPC,56011,,,,Private,Private,,,,,,,RM04,BLM,WYNCD,US-WY,,,,,,2025-WYNCD-250059,No Decision,,,,1/15/2025 4:52:43 PM,1/16/2025 3:32:10 PM,0,,,{5EDD30E0-6619-4976-B608-D866C59D6913},63b8e19c-5ff2-4ad1-a34c-6af0dc3d3dfb,,-104.520673,44.534828
435031,33047339,,DEFAULT,,,wildcade,,,CAGVCC,,,,,,,,,,Undetermined,,,,,1/15/2025 5:40:21 PM,,,,,,,,,ONCC,,,,,,TKRD PILES - LADYBUG LANDING RX,,RX,FI,39.512863,-120.094813,,,{EEDE68F2-66F1-4D0E-9149-B9A754601A46},,0,,,0,,,,1,000034,wildcade,,,,Sierra,CAGVCC,06091,USFS,CATNF,,USFS,Federal,,,,,,,NC08,USFS,CATNF,US-CA,,,,,,2025-CATNF-000034,No Decision,,,,1/15/2025 5:42:12 PM,1/15/2025 5:42:12 PM,0,,,{526A622A-EFF2-4AFD-80D4-EFE1D4A63BF7},bb461fc8-7ae9-4e2f-8c35-3f66a2b15618,,-120.094813,39.512863
435035,33047342,,DEFAULT,,,wildcade,30,,WANEC,,,,,,,,,,Undetermined,,,,,1/15/2025 5:48:41 PM,,,,,,,,,NWCC,,,,,,TBR RX - NORTH BOUNDARY PILES,,RX,FI,47.451717,-117.559633,,,{2C5ECBAA-6D29-4338-923B-77C62349F285},,0,,,0,,,,1,001000,wildcade,,,,Spokane,WANEC,53063,FWS,WATBR,,USFWS,Federal,,,,,,,NW10,FWS,WATBR,US-WA,,,,,,2025-WATBR-001000,No Decision,,,,1/15/2025 5:58:42 PM,1/17/2025 7:26:02 PM,0,,,{47BB4207-64A1-43AE-8951-B3309C327E96},7aba6307-1ec9-4bd0-bebe-2979d8a81746,,-117.559633,47.451717
435037,33047344,,DEFAULT,,,wildcade,,,ARAOC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:09:34 PM,,,,,,,,,SACC,,,,,,RX FY25 Buff Pruit Mait Pile,,RX,FI,36.056,-93.1411,,,{43962D12-7BC3-4E35-8A57-F3F06FB3C281},,0,,,0,,,,1,000063,wildcade,,,,Newton,ARAOC,05101,NPS,ARBUP,,NPS,Federal,,,,,,,SA17B,NPS,ARBUP,US-AR,,,,,,2025-ARBUP-000063,No Decision,,,,1/15/2025 6:10:21 PM,1/15/2025 6:10:21 PM,0,,,{6077ACB6-95E6-441E-8A02-931C68F7E607},8d35504c-6cd5-45d2-a95b-fad20fe3db70,,-93.1411,36.056
435040,33047347,,DEFAULT,,,wildcade,,,IDGVC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:22:09 PM,,,,,,,,,NRCC,,,,,,RX Bever Grade Pile Burn-NPT,,RX,FI,46.389314,-116.822486,,,{8531077F-1A4D-43A9-8A53-C911E2CC982D},,0,,,0,,,,1,000024,wildcade,,,,Nez Perce,IDGVC,16069,TRIBE,IDNPT,,Tribal,Other,,,,,,,NR05,TRIBE,IDNPT,US-ID,,,,,,2025-IDNPT-000024,No Decision,,,,1/15/2025 6:22:42 PM,1/15/2025 6:22:42 PM,0,,,{39F7959A-1589-412B-80B1-BFC87C026ACA},f6976ee2-e57a-486d-9bcd-0c867999a8c4,,-116.822486,46.389314
435304,33047610,,DEFAULT,,,firesponse,35,35,TXTIC,,,,,,,,,,Undetermined,,,,,1/15/2025 6:40:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Angelina 0152,,RX,FI,31.15972222,-94.54611111,,,{FAF93DE7-3619-48C4-93C2-496AED67CCA2},,0,,,0,,,0,1,250152,firesponse,0,,,Angelina,TXTIC,48005,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250152,No Decision,,,,1/17/2025 3:28:42 PM,1/17/2025 3:28:42 PM,0,,,{99AE2CF6-40BA-4912-9794-3787048D3A2C},ded67a1a-2e4a-4490-bff9-ce7b815a572a,Type 5 Incident,-94.54611111,31.15972222
435051,33047358,,DEFAULT,,,wildcade,,,AZTDC,,,,,,,,,,Undetermined,,,,,1/15/2025 7:50:24 PM,,,,,,,,,SWCC,,,,,,ASH RX,,RX,FI,31.379061,-110.259817,,,{00911C78-B049-4381-A2EB-CB5B617EBFF4},,0,1,,0,,,,1,000035,wildcade,,,,Cochise,AZTDC,04003,USFS,AZCNF,,USFS,Federal,,,,,,,SW06S,USFS,AZCNF,US-AZ,,,,,,2025-AZCNF-000035,No Decision,,,,1/15/2025 7:51:15 PM,1/16/2025 5:44:38 PM,0,,,{31DC21B8-4541-4C95-B31E-6261F3F7946A},490e5f14-00a9-452e-ba72-959a45aafbcb,,-110.259817,31.379061
435062,33047368,,DEFAULT,,,wildcade,,,CONCC,,,,,,,,,,Undetermined,,,,,1/15/2025 8:23:54 PM,,,,,,,,,RMCC,,,,,,Thompson River 5 Hand Piles Rx,,RX,FI,40.337867,-105.42055,,,{5F665018-EB53-4D3D-98D8-DEA1CBC58592},,0,,,0,,,,1,000038,wildcade,,,,Larimer,COFTC,08069,USFS,COARF,,USFS,Federal,,,,,,,RM13,USFS,COARF,US-CO,,,,,,2025-COARF-000038,No Decision,,,,1/15/2025 8:37:13 PM,1/15/2025 8:37:13 PM,0,,,{2F4A7C92-0F56-4D92-B38E-51B0E7D9E408},363f6677-49e8-4f58-b4cd-e0c2ed8afc61,,-105.42055,40.337867
435063,33047370,,DEFAULT,,,wildcade,,,ALAIC,,,,,,,,,,Undetermined,,,,,1/15/2025 8:35:10 PM,,,,,,,,,SACC,,,,,,YRN06 RX,,RX,FI,31.103368,-86.43633,,,{8D9929E5-1ABB-43CB-A4C6-869AC8AB6F93},,0,,,0,,,,1,000015,wildcade,,,,Covington,ALAIC,01039,USFS,ALALF,,USFS,Federal,,,,,,,SA39,USFS,ALALF,US-AL,,,,,,2025-ALALF-000015,No Decision,,,,1/15/2025 8:41:38 PM,1/16/2025 2:27:21 PM,0,,,{34DB0C3B-8048-45EC-995A-AA3909D6B8DA},f32a5137-a184-4e47-97fd-0cc0617afb48,,-86.43633,31.103368
435160,33047467,,DEFAULT,,,wildcade,,,ORRICC,,,,,,,,,,Undetermined,,,,,1/15/2025 10:47:42 PM,,,,,,,,,NWCC,,,,,,RX Wolf Creek JC Piles,,RX,FI,43.2453,-122.923,,,{3669862C-C987-4728-8F98-A1C335FD87D7},,0,,,0,,,,1,250013,wildcade,,,,Douglas,ORRICC,41019,BLM,ORROD,,BLM,Federal,,,,,,,NW04,USFS,ORUPF,US-OR,,,,,,2025-ORUPF-250013,No Decision,,,,1/16/2025 3:04:51 PM,1/16/2025 3:04:51 PM,0,,,{52CF579A-5A63-4043-A3E8-3D54A349B78E},0e5f49d5-faee-446f-bc9b-3150ba431ee6,,-122.923,43.2453
435086,33047393,,DEFAULT,,,wildcade,18,,SDGPC,,,,,,,,,,Undetermined,,,,,1/15/2025 10:53:54 PM,,,,,,,,,RMCC,,,,,,Ram RX,,RX,FI,44.665917,-104.340883,,,{44B9A8AD-7D87-4F93-97CC-D3BF660D30DF},,0,,,0,,,,1,250061,wildcade,,,,Crook,SDGPC,56011,USFS,SDBKF,,USFS,Federal,,,,,,,RM04,USFS,SDBKF,US-WY,,,,,,2025-SDBKF-250061,No Decision,,,,1/15/2025 10:56:28 PM,1/16/2025 6:49:51 PM,0,,,{74330310-740D-4C89-9C33-3B021A31F58E},866b170b-cb2b-4528-b463-277a52798398,,-104.340883,44.665917
435088,33047395,,DEFAULT,,,wildcade,,,SDGPC,,,,,,,,,,Undetermined,,,,,1/15/2025 11:09:58 PM,,,,,,,,,RMCC,,,,,,Leopard RX,,RX,FI,44.638617,-104.39055,,,{9B859B1B-0217-45E5-A424-E628825E6EAA},,0,,,0,,,,1,250062,wildcade,,,,Crook,SDGPC,56011,USFS,SDBKF,,USFS,Federal,,,,,,,RM04,USFS,SDBKF,US-WY,,,,,,2025-SDBKF-250062,No Decision,,,,1/15/2025 11:11:53 PM,1/15/2025 11:11:53 PM,0,,,{C1765223-89A6-44F1-A647-8A25A181DD58},d3e77771-bf28-4a24-8be9-98fb7c39c3bf,,-104.39055,44.638617
435090,33047397,,DEFAULT,,,wildcade,18,,SDGPC,,,,,,,,,,Undetermined,,,,,1/15/2025 11:18:37 PM,,,,,,,,,RMCC,,,,,,Skull RX,,RX,FI,44.607883,-104.426167,,,{8A0CEE75-BE9A-4E9A-9A13-651479EB2A7A},,0,,,0,,,,1,250063,wildcade,,,,Crook,SDGPC,56011,USFS,SDBKF,,USFS,Federal,,,,,,,RM04,USFS,SDBKF,US-WY,,,,,,2025-SDBKF-250063,No Decision,,,,1/15/2025 11:20:42 PM,1/16/2025 11:14:24 PM,0,,,{0BDDC359-6F31-4890-B6C5-BC41369862E0},93641ffb-7eef-419d-97e5-27fea5ed17ca,,-104.426167,44.607883
435140,33047447,,DEFAULT,,,wildcade,162,,FLFIC,,,,,,,,,,Undetermined,,,,,1/16/2025 12:19:00 PM,,,,,,,,,SACC,,,,,,OCF Maple Grove Rx 0116,,RX,FI,29.0418,-81.60275,,,{8046A1EC-F5C3-40F9-B8BB-B9A9FCFE5F50},,0,,,0,,,,1,000128,wildcade,,,,Lake,FLFIC,12069,USFS,FLFNF,,USFS,Federal,,,,,,,SA48,USFS,FLFNF,US-FL,,,,,,2025-FLFNF-000128,No Decision,,,,1/16/2025 12:20:22 PM,1/17/2025 6:53:16 PM,0,,,{610F0796-3931-45E1-899E-0C042699C1DB},08b70ee3-e8b8-44fb-981e-df835c699e6d,,-81.60275,29.0418
435461,33047768,,DEFAULT,,,firesponse,257,257,TXTIC,,,,,,,,,,Undetermined,,,,,1/16/2025 1:30:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Montgomery 0154,,RX,FI,30.29888889,-95.675,,,{7B31F19B-04DD-4818-AB91-FF29B65E62F9},,0,,,0,,,0,1,250154,firesponse,0,,,Montgomery,TXTIC,48339,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250154,No Decision,,,,1/19/2025 12:33:26 AM,1/19/2025 12:33:26 AM,0,,,{0EE50A04-8938-4AD7-A9F7-2D604AB0F89D},68bae81e-d837-4596-bd10-8b42572c819e,Type 5 Incident,-95.675,30.29888889
435143,33047450,,DEFAULT,,,wildcade,,,MSMIC,,,,,,,,,,Undetermined,,,,,1/16/2025 1:32:10 PM,,,,,,,,,SACC,,,,,,Bienville CPT 268 RX,,RX,FI,32.1525,-89.6012,,,{D6C07B77-7972-4002-9E4A-82D14A62B9C0},,0,1,,0,,,,1,000016,wildcade,,,,Smith,MSMIC,28129,USFS,MSMNF,,USFS,Federal,,,,,,,SA22A,USFS,MSMNF,US-MS,,,,,,2025-MSMNF-000016,No Decision,,,,1/16/2025 1:33:31 PM,1/16/2025 4:20:47 PM,0,,,{176D2215-E6D3-4931-B32F-9C34EAB59F1E},2c90808a-bd80-4808-b689-ce133995fee6,,-89.6012,32.1525
435144,33047451,,DEFAULT,,,wildcade,,,SCSCC,,,,,,,,,,Undetermined,,,,,1/16/2025 1:38:00 PM,,,,,,,,,SACC,,,,,,C-162A FM RX,,RX,FI,33.155944,-79.610861,,,{792590F6-9313-4C0C-9FCE-BD7BCE1D3AE2},,0,,,0,,,,1,250006,wildcade,,,,Berkeley,SCSCC,45015,USFS,SCFMF,,USFS,Federal,,,,,,,SA36,USFS,SCFMF,US-SC,,,,,,2025-SCFMF-250006,No Decision,,,,1/16/2025 1:39:54 PM,1/17/2025 1:32:35 PM,0,,,{5415B29D-06AA-4771-99E5-9FDEA86B6FB7},41feb927-75d0-44e4-a7c6-488e6addec37,,-79.610861,33.155944
435152,33047459,,DEFAULT,,,wildcade,40,40,UTMFC,,,,,,,,,,Undetermined,,,,,1/16/2025 1:58:28 PM,,,,,,,,,GBCC,,,,,,Mill Creek RX,,RX,FI,38.527383,-109.345283,,,{C1E6388F-E74B-430B-970B-3167F5C13182},,0,,,0,,,,1,005007,wildcade,,,,Grand,UTMFC,49019,USFS,UTMLF,,USFS,Federal,,,,,,,GB32,USFS,UTMLF,US-UT,,,,,,2025-UTMLF-005007,No Decision,,,,1/16/2025 2:01:54 PM,1/16/2025 8:48:47 PM,0,,,{6D78BE09-EED1-4D75-A897-0514DD653EFD},4b254b1d-883f-449e-ba4e-091af561d201,,-109.345283,38.527383
435154,33047461,,DEFAULT,,,wildcade,403,,FLFIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:10:18 PM,,,,,,,,,SACC,,,,,,APQ Rec Area 4 Rx 0116,,RX,FI,27.656676,-81.282864,,,{FDC28248-3067-4286-A3B1-08E5906D593B},,0,,,0,,,,1,000133,wildcade,,,,Polk,FLFIC,12105,,,,DOD,Federal,,,,,,,SA48,USAF,FLAPQ,US-FL,,,,,,2025-FLAPQ-000133,No Decision,,,,1/16/2025 2:20:26 PM,1/16/2025 8:32:54 PM,0,,,{B7A75593-BA29-4EC0-A1E5-1BB8788058AE},19c3a355-aeff-409a-9043-d3dfa743893e,,-81.282864,27.656676
435153,33047460,,DEFAULT,,,wildcade,,,CONCC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:13:25 PM,,,,,,,,,RMCC,,,,,,Button Rock Preserve Log Jam Piles Rx,,RX,FI,40.21815,-105.390183,,,{498EDD31-9B32-4CF2-9AE4-F6FC390DB98B},,0,1,,0,,,,1,000039,wildcade,,,,Boulder,COFTC,08013,,,,City,Other,,,,,,,RM13,C&L,COBLX,US-CO,,,,,,2025-COBLX-000039,No Decision,,,,1/16/2025 2:18:26 PM,1/17/2025 8:09:12 PM,0,,,{49A075A3-A0DA-4E1C-8129-47EE1076FAA2},9161d76f-7ca3-4037-a575-fa8a7357dd7f,,-105.390183,40.21815
435156,33047462,,DEFAULT,,,wildcade,2026,0.1,LALIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:20:25 PM,,,,,,,,,SACC,,,,,,RX WINN C-88-89,,RX,FI,31.822407,-92.537713,,,{71866E7E-52ED-4FAF-A153-4C20AB560EDC},,0,,,0,,,,1,000008,wildcade,,,,Winn,LALIC,22127,USFS,LAKIF,,USFS,Federal,,,,,,,SA19,USFS,LAKIF,US-LA,,,,,,2025-LAKIF-000008,No Decision,,,,1/16/2025 2:29:17 PM,1/19/2025 9:06:49 PM,0,,,{44618C18-69E8-4502-9B4E-A1D67C88B2B8},4573668e-d8c5-4d02-855b-06c0466ced0f,,-92.537713,31.822407
435458,33047772,,DEFAULT,,,firesponse,50,50,TXTIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:23:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Cass 0155,,RX,FI,33.104821,-94.338711,,,{84E04C1F-79A6-4BE5-913E-B298D3C9FA23},,0,,,0,,,0,1,250155,firesponse,0,,,Cass,TXTIC,48067,,,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250155,No Decision,,,,1/19/2025 12:34:04 AM,1/19/2025 12:34:04 AM,0,,,{FA6FC16F-7822-4EA4-93BF-E09DED7CDB88},6581d2aa-5de4-484b-9d63-119e4453d80e,Type 5 Incident,-94.338711,33.104821
435155,33047463,,DEFAULT,,,wildcade,648,0.1,LALIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:29:00 PM,,,,,,,,,SACC,,,,,,RX CAT C-88,,RX,FI,31.488211,-92.514816,,,{B1D03399-DAC6-4A70-BD4F-FD03682F2E34},,0,,,0,,,,1,000009,wildcade,,,,Grant,LALIC,22043,USFS,LAKIF,,USFS,Federal,,,,,,,SA19,USFS,LAKIF,US-LA,,,,,,2025-LAKIF-000009,No Decision,,,,1/16/2025 2:29:30 PM,1/17/2025 5:02:28 PM,0,,,{39D970B2-E7CD-44A3-80AF-71657BB6AF98},02dcd11a-2f1e-440f-808c-9a87f2795bb6,,-92.514816,31.488211
435078,33047387,,DEFAULT,,,wildcade,,,MNMNCC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:30:00 PM,,,,,,,,,EACC,,,,,,Mud Creek Piles RX,,RX,FI,45.5524,-95.9642,,,{64762C19-5C8F-4C40-91F2-A6249D553BAE},,0,,,0,,,,1,000048,wildcade,,,,Stevens,MNMNCC,27149,FWS,MNBNR,,USFWS,Federal,,,,,,,EA02,FWS,MNBNR,US-MN,,,,,,2025-MNBNR-000048,No Decision,,,,1/15/2025 10:13:08 PM,1/16/2025 3:18:16 PM,0,,,{857274F7-9AFB-4B70-AAF5-DF1A6F356F53},918866f1-e0ee-479a-ab61-b0a353bd40ba,,-95.9642,45.5524
435079,33047385,,DEFAULT,,,wildcade,,,MNMNCC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:30:00 PM,,,,,,,,,EACC,,,,,,Seidi Piles RX,,RX,FI,45.5185,-96.508583,,,{D8D49A51-483F-4158-ADBB-D714B43A8FA2},,0,,,0,,,,1,000047,wildcade,,,,Big Stone,MNMNCC,27011,FWS,MNBNR,,USFWS,Federal,,,,,,,EA02,FWS,MNBNR,US-MN,,,,,,2025-MNBNR-000047,No Decision,,,,1/15/2025 10:10:35 PM,1/16/2025 3:17:46 PM,0,,,{EADD5D04-C45E-48FD-9BC2-9BA20C0E1A72},7c51caa1-8bdd-4915-883e-3f149e383875,,-96.508583,45.5185
435080,33047388,,DEFAULT,,,wildcade,,,MNMNCC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:30:00 PM,,,,,,,,,EACC,,,,,,Glisdorf Pile RX,,RX,FI,45.304,-96.298194,,,{9271FB4F-B679-418B-8BC9-D4391AC3D0C0},,0,,,0,,,,1,000049,wildcade,,,,Big Stone,MNMNCC,27011,,,,Private,Private,,,,,,,EA02,FWS,MNBNR,US-MN,,,,,,2025-MNBNR-000049,No Decision,,,,1/15/2025 10:14:57 PM,1/16/2025 3:18:39 PM,0,,,{A32CA546-F4EB-43E2-B2D0-C392BE4C5957},25e2b423-6e76-43bb-becc-2966e37df4b1,,-96.298194,45.304
435082,33047389,,DEFAULT,,,wildcade,,,MNMNCC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:30:00 PM,,,,,,,,,EACC,,,,,,Bahr Piles RX,,RX,FI,45.655346,-96.009908,,,{367DFF1D-7422-4FFC-9465-3EF7E749A186},,0,,,0,,,,1,000050,wildcade,,,,Stevens,MNMNCC,27149,FWS,MNBNR,,USFWS,Federal,,,,,,,EA02,FWS,MNBNR,US-MN,,,,,,2025-MNBNR-000050,No Decision,,,,1/15/2025 10:16:51 PM,1/16/2025 3:17:19 PM,0,,,{B51D0110-A62B-4B30-8063-9342C5908370},7afa5aa9-f162-4705-8f38-80056a08b1a9,,-96.009908,45.655346
435456,33047769,,DEFAULT,,,firesponse,50,50,TXTIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:39:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Angelina 0156,,RX,FI,31.27882,-94.78454,,,{A3F699E9-325D-46F0-BC12-B093FF78BA27},,0,,,0,,,0,1,250156,firesponse,0,,,Angelina,TXTIC,48005,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250156,No Decision,,,,1/19/2025 12:33:27 AM,1/19/2025 12:33:27 AM,0,,,{83DE0CD1-7ACF-475A-A69D-2D3DB23778F4},d4825da2-2ece-4e1b-879e-2b9543f684a7,Type 5 Incident,-94.78454,31.27882
435157,33047464,,DEFAULT,,,wildcade,72,,FLFIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:39:02 PM,,,,,,,,,SACC,,,,,,SEA SE2 Clarissa Bowers Pasture Rx 0116,,RX,FI,26.279444,-80.882778,,,{5CA5300D-1C1E-4D48-BB10-5B2B7096ACF9},,0,,,0,,,,1,000134,wildcade,,,,Hendry,FLFIC,12051,BIA,FLSEA,,BIA,Federal,,,,,,,SA50,BIA,FLSEA,US-FL,,,,,,2025-FLSEA-000134,No Decision,,,,1/16/2025 2:42:51 PM,1/16/2025 8:55:57 PM,0,,,{CE0E9584-CB82-4F97-83BA-4FDA715D9195},6350109d-2212-4d3d-af0b-036efd25345a,,-80.882778,26.279444
435159,33047466,,DEFAULT,,,wildcade,125,,FLFIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:39:41 PM,,,,,,,,,SACC,,,,,,SEA SE3 Moses Jumper Pasture Rx 0116,,RX,FI,26.264444,-80.8775,,,{C4F79128-30CC-406B-A62C-9214B017A50C},,0,,,0,,,,1,000135,wildcade,,,,Broward,FLFIC,12011,BIA,FLSEA,,BIA,Federal,,,,,,,SA50,BIA,FLSEA,US-FL,,,,,,2025-FLSEA-000135,No Decision,,,,1/16/2025 2:48:15 PM,1/16/2025 7:46:01 PM,0,,,{09E239C2-2DAF-46ED-9E3D-06E5B6B575D0},f4bdf948-6ae4-43cd-a18b-1874dabba9e9,,-80.8775,26.264444
435299,33047605,,DEFAULT,,,firesponse,119,119,TXTIC,,,,,,,,,,Undetermined,,,,,1/16/2025 2:51:44 PM,Type 5 Incident,,,,,,,,SACC,,,,,,RX Cottle 0157,,RX,FI,34.117062,-100.355238,,,{2CF6D703-697D-4740-A8AB-245363F87FDE},,0,,,0,,,0,1,250157,firesponse,0,,,Cottle,TXTIC,48101,SFS,TXTXS,,State,Other,,,,,,,SA05,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250157,No Decision,,,,1/17/2025 3:01:31 PM,1/17/2025 3:01:31 PM,0,,,{3904659C-D29F-4C71-A470-E2BE49AAEECC},6d0cd99b-3f0d-4495-9771-80f6da5bcf6c,Type 5 Incident,-100.355238,34.117062
435161,33047469,,DEFAULT,,,wildcade,10,,NMABC,,,,,,,,,,Human,,,,,1/16/2025 3:07:45 PM,,,,,,,,,SWCC,,,,,,BOSQUE DEL APACHE PILE RX,,RX,FI,33.825083,-106.852917,,,{CE284B2B-D1D6-40EF-9825-ACB1CBA3F4D7},,0,,,0,,,,1,000023,wildcade,,,,Socorro,NMABC,35053,FWS,NMBDR,,USFWS,Federal,,,,,,,SW09,FWS,NMBDR,US-NM,,,,,,2025-NMBDR-000023,No Decision,,,,1/16/2025 3:08:48 PM,1/19/2025 10:35:34 PM,0,,,{39490D0F-19A1-4F43-9804-49A6D1AACF87},2f4453e2-197e-4bc1-a697-f5cac56874b1,,-106.852917,33.825083
435163,33047470,,DEFAULT,,,wildcade,,,MNMNCC,,,,,,,,,,Undetermined,,,,,1/16/2025 3:10:51 PM,,,,,,,,,EACC,,,,,,Ridgeway Piles RX,,RX,FI,46.2474,-96.22,,,{BC22C738-4594-44F8-A01D-04A833B84C17},,0,,,0,,,,1,000051,wildcade,,,,Otter Tail,MNMNCC,27111,FWS,MNFFR,,USFWS,Federal,,,,,,,EA02,FWS,MNFFR,US-MN,,,,,,2025-MNFFR-000051,No Decision,,,,1/16/2025 3:11:39 PM,1/16/2025 3:11:39 PM,0,,,{9685C869-84E9-4756-B948-A7750F7663B5},cc89e08e-1a33-4768-b81e-8e2b44090995,,-96.22,46.2474
435165,33047471,,DEFAULT,,,wildcade,,,NVCNC,,,,,,,,,,Undetermined,,,,,1/16/2025 3:16:27 PM,,,,,,,,,GBCC,,,,,,FRAZIER-VININI UNIT 16 RX,,RX,FI,39.820278,-116.233333,,,{1CCB614F-3125-4E70-A48C-D46F9111550C},,0,1,,0,,,,1,020011,wildcade,,,,Eureka,NVCNC,32011,BLM,NVBMD,,BLM,Federal,,,,,,,GB15,BLM,NVBMD,US-NV,,,,,,2025-NVBMD-020011,No Decision,,,,1/16/2025 3:17:08 PM,1/16/2025 3:18:50 PM,0,,,{F674AA88-6048-4E29-A50A-C2EDB2E8821D},1daaa68d-182e-44d1-9460-89543d74617c,,-116.233333,39.820278
435463,33047762,,DEFAULT,,,firesponse,107,107,TXTIC,,,,,,,,,,Undetermined,,,,,1/16/2025 3:20:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rx Smith 0158,,RX,FI,32.477101,-95.303399,,,{B17312B7-0226-4970-A29B-793A0F535AB9},,0,,,0,,,0,1,250158,firesponse,0,,,Smith,TXTIC,48423,SFS,TXTXS,,State,Other,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250158,No Decision,,,,1/19/2025 12:30:36 AM,1/19/2025 12:30:36 AM,0,,,{1FAACDD8-C716-4400-A376-A4CD3C7C9E1A},1ac0c5c7-0be2-44c5-91c6-904865de5f41,Type 5 Incident,-95.303399,32.477101
435168,33047475,,DEFAULT,,,wildcade,62,,FLFIC,,,,,,,,,,Undetermined,,,,,1/16/2025 3:23:15 PM,,,,,,,,,SACC,,,,,,SEA CW 31 Bowers Rx 0116,,RX,FI,27.075556,-81.096111,,,{811D98D2-81CF-4B2A-A70B-13ECE8C79A92},,0,,,0,,,,1,000137,wildcade,,,,Glades,FLFIC,12043,BIA,FLSEA,,BIA,Federal,,,,,,,SA50,BIA,FLSEA,US-FL,,,,,,2025-FLSEA-000137,No Decision,,,,1/16/2025 3:39:26 PM,1/16/2025 8:47:15 PM,0,,,{3888B01D-44E4-4C8D-AF81-F27723ED6198},74b664e1-b64f-4cb5-bf31-35be1b53ebb6,,-81.096111,27.075556
